-3581.644722,-0.000272713,-49319.52081,-26533.45811,,,,
-60.0288926,-0.005081142,-4.90E-06,-6.83E-07,,,,
-3614.157848,-14089.72713,-0.000118338,-2.21E-06,,,,
-444.1636178,-0.000756873,-7535.844188,-7702.453125,,,,
-13046.49112,-18285.2723,-18821.74215,-13576.42778,,,,
-6160.026913,-533.6457215,-17132.25512,-7.662056553,,,,
-3915.397565,-5250.435469,-574.9939694,-2966.552138,,,, 
-141.1267244,-8.833556277,-0.063110549,-2827.204151,,,,
-8.23E-06,-37856.21577,-0.022969529,-19567.90872,,,,
-9.305965183,-26.48455322,-1583.589888,-712.2030361,,,,
-8091.449203,-82.13896788,-20380.35811,-8891.503439,,,,
-9775.484894,-68817.41397,-191.4101206,-30990.13949,,,,
-7.11E-06,-108397.7223,-0.020696751,-56658.76509,,,,
-2563.678577,-6.20E-07,-47655.29366,-32821.11076,,,,
-7289.233601,-343.9736321,-3248.701849,-186.1736864,,,,
-13166.97381,-6510.084499,-1694.967446,-1097.442547,,,,
-2618.360741,-0.000181204,-2374.411111,-3925.289626,,,,
-3708.996439,-0.017222502,-2966.585254,-12164.78114,,,,
-7.28E-06,-19.35249912,-0.000390396,-4146.590305,,,,
-3.50E-07,-5673.44335,-0.00059156,-7503.031052,,,,
-33451.24549,-240.2175562,-866.4548801,-0.000205615,,,,
-1416.290912,-3419.890012,-2973.220071,-22.11774948,,,,
-1432.928117,-3.615234072,-4119.548441,-33.72470079,,,,
-208.9696691,-1.593427255,-2710.502915,-3516.792461,,,,
-3393.890523,-3634.671817,-3.99985307,-219.9835846,,,,
-22.45837219,-36676.2951,-344.3321957,-2.22E-05,,,,
-0.361172443,-5784.689279,-0.264808795,-1.702669564,,,,
-19455.69222,-0.000121589,-599.7714589,-368.8025138,,,,
-2574.210624,-5.91E-06,-130.292853,-340.4775803,,,,
-1781.414029,-4.317315361,-48.91984132,-6.68E-07,,,,
-7.695974106,-120.3227202,-9.31E-06,-2.021468366,,,,
-45.63733869,-1.066327152,-0.003066636,-18.46597146,,,,
-958.2486085,-9.61E-05,-0.01053516,-4093.808919,,,,
-182.5374363,-3.11E-06,-188.9287573,-1781.939946,,,,
-0.743092795,-1521.418659,-2.239028888,-5147.232987,,,,
-3.052742783,-353.3425919,-0.003017853,-1026.467813,,,,
-31.11999386,-6981.028965,-41.98907174,-1.22E-05,,,,
-41.15552331,-35.74677213,-4.399506594,-65.282374,,,,
-30.11571223,-7.673450425,-42.4805572,-235.1871208,,,,
-22.94215681,-102.8913056,-24.0847653,-3.89E-05,,,,
-633.2169378,-126.6076645,-277.4379137,-1.32E-05,,,,
-44.63435288,-1.10E-05,-145.7344789,-4249.913736,,,,
-4364.218115,-8372.711946,-573.4809157,-3534.27463,,,,
-102.2254806,-84.57459618,-42.6645924,-8170.712285,,,,
-7.56E-05,-90.56829568,-23.27379695,-74.42814047,,,,
-55.96004065,-1.80E-06,-303.1607003,-248.1316956,,,,
-0.227687852,-2072.38556,-0.01312553,-0.75163437,,,,
-68.09312509,-8.86E-06,-58.65323513,-278.1559718,,,,
-803.4601767,-1.16E-05,-339.6065636,-579.1213676,,,,
-167.6833498,-6.57E-06,-221.6469536,-1412.698546,,,,
-133.9859158,-2.49E-05,-35.22045665,-2796.821768,,,,
-0.027158702,-1.38E-05,-0.071178151,-23.28903806,,,,
-1.928584089,-2.108215836,-1.80440832,-3.913191293,,,,
-7.967429796,-370.7524615,-17.84269269,-94.57830523,,,,
-6.056511409,-10.68989553,-6.170831689,-6.038269627,,,,
-11.29977694,-0.114945707,-72.38747488,-99.25487241,,,,
-21.92882925,-37.31607717,-21.35470265,-118.7252659,,,,
-0.023670902,-4.70E-05,-14.3586842,-6.771652843,,,,
-2.276263656,-3.82E-05,-2.35773104,-5.440223542,,,,
-1.166284401,-4.43E-05,-1.894123803,-2.947779931,,,,
-186.0746038,-5.19E-05,-8.103793629,-360.0566674,,,,
-72.59114422,-20.47186588,-144.6935875,-0.78240797,,,,
-388.1136639,-61.81475613,-0.031628555,-1.20E-05,,,,
-241.7431101,-4409.249294,-333.9316659,-1224.457944,,,,
-439.1847273,-6012.360592,-3749.944287,-0.000163279,,,,
-27.16726736,-137.4558953,-224.6281362,-0.00065927,,,,
-0.053815806,-0.860713182,-1.386344568,-15.89430773,,,,
-0.000204042,-1.348005059,-0.040339034,-0.021088091,,,,
-43.29827133,-401.1396856,-93.39662942,-1.58E-05,,,,
-12.25005659,-485.9985024,-17.91499691,-191.2839508,,,,
-2.044381739,-0.283131533,-0.256943164,-18.94048396,,,,
-4.600865063,-83.09832787,-21.01742628,-7.861522523,,,,
-6.134223022,-171.1898608,-33.67437646,-7.842296109,,,,
-2.495569162,-5.330980528,-0.924057305,-4.975793495,,,,
-0.013563885,-0.341756344,-0.019334546,-0.007273063,,,,
-0.000240862,-8.039438421,-0.001299151,-0.089641793,,,,
-38.92851285,-554.7699463,-24.81470643,-2357.954482,,,,
-9.353260923,-4.66E-05,-39.52831269,-32.41398364,,,,
-4931.575563,-3862.621016,-3342.810282,-3.51E-06,,,,
-387.0542936,-1342.764637,-444.7355998,-8.27E-06,,,,
-27.12275575,-230.1175521,-155.2117045,-3.13E-06,,,,
-6.403438941,-1.17E-05,-1.131625645,-2.846083675,,,,
-0.000109622,-20.65541089,-35.94617632,-77.92680341,,,,
-28.98143889,-110.4609358,-10.31418447,-61.2394268,,,,
-24.11789433,-37.28825896,-66.65891313,-53.90094628,,,,
-38.91111473,-188.1193605,-0.04965902,-61.35086588,,,,
-51.56704485,-8.94E-05,-34.02761782,-100.5494156,,,,
-36.50350484,-63.8070344,-4.861075794,-457.916503,,,,
-166.469207,-6.97E-06,-152.6400284,-271.751538,,,,
-0.273483136,-8.43E-06,-0.042206417,-0.013624608,,,,
-5.97E-06,-1.526326738,-3.542171222,-509.3450806,,,,
-0.143833767,-1.989496336,-0.000843118,-3.18101974,,,,
-0.000847747,-0.601807219,-0.000190976,-13.68482742,,,,
-1.268279423,-876.119585,-0.101111069,-13.5552375,,,,
-1.072891948,-18.84807277,-0.140464552,-0.766282083,,,,
-22.74713992,-58.1581064,-416.2499834,-33.39096338,,,,
-22.04746153,-1.11E-05,-338.4331152,-3189.823127,,,,
-0.466113326,-2.550938049,-3.751378754,-0.210145518,,,,
-115.7598639,-4535.081999,-302.1855834,-34.96578442,,,,
-5.267584308,-178.0547989,-13.28995323,-0.000238727,,,,
-0.2909022,-18.27617936,-0.832022195,-4.50E-08,,,,
-1.933657223,-15.67497092,-2.450029502,-8.36E-06,,,,
-184.0093047,-99.31095755,-43.40987606,-218.2873372,,,,
-19.29413139,-115.8431874,-466.2243143,-1.12E-05,,,,
-0.039545935,-0.221898536,-0.016253842,-0.338455046,,,,
-6.669007605,-1.07E-05,-503.8110207,-438.4095708,,,,
-0.113715654,-3.384787794,-0.781506073,-1.747169904,,,,
-21.30979073,-209.5976389,-9.16743069,-5.12E-05,,,,
-15.2445229,-0.000320132,-1.257960977,-19.02492112,,,,
-9.582611255,-22.45541257,-1.82E-05,-0.996059454,,,,
-0.765713058,-1.75639975,-0.576317315,-1.702818155,,,,
-78.19622807,-8.272622622,-32.84090359,-7.854278493,,,,
-116.5095015,-81.66751704,-5.564752679,-156.7744763,,,,
-697.4171762,-1588.993692,-5.70003139,-1124.025282,,,,
-225.7642609,-4.50E-06,-889.2730569,-1906.082516,,,,
-7570.712243,-5660.232723,-117.2085404,-10638.51613,,,,
-24.63280191,-4.59E-06,-62.15098743,-1093.072216,,,,
-11.19545146,-3.717579454,-109.3044792,-27.55982518,,,,
-66.27889357,-2.16E-06,-77.62448446,-155.4973199,,,,
-0.013693181,-3.12E-07,-0.001709211,-1.066845306,,,,
-6.266687621,-6.62E-07,-35.59850895,-32.59784334,,,,
-287.7228871,-7.76E-07,-13.71335313,-66.77042385,,,,
-368.4475225,-184.5989512,-9.636359787,-88.38701,,,,
-0.169512222,-3.192838265,-0.000187196,-2.811684693,,,,
-198.8255858,-0.000128381,-1205.474005,-1793.134994,,,,
-100.4638508,-5290.519091,-1514.405518,-6.37E-06,,,,
-3.143271787,-3.231118343,-1.157039133,-3.923018845,,,,
-63.39713931,-5.05E-06,-30.35697438,-339.7516943,,,,
-52.8633663,-21.25237708,-9.864668942,-0.047340799,,,,
-20.42961951,-68.27079966,-13.24792407,-15.04251444,,,,
-30.96065019,-10401.50719,-2962.643306,-3.71E-06,,,,
-17.24237285,-60.66557849,-0.669817941,-0.000298057,,,,
-67.58222912,-141.4422279,-36.57418175,-3.27E-06,,,,
-0.010842685,-0.283326066,-0.542509263,-2.315813802,,,,
-784.8468454,-1026.408755,-114.4982702,-386.2298338,,,,
-0.867453315,-17.16304593,-52.84408783,-1.42E-06,,,,
-655.9482169,-10.23563462,-215.76698,-10.44483472,,,,
-0.000852785,-34.46882577,-3.836876303,-5.502202878,,,,
-0.031399732,-0.411342355,-9.84E-05,-4.086108538,,,,
-0.035901512,-0.021286671,-0.0692077,-5.092698523,,,,
-10.18270868,-108.1036367,-287.0153455,-1.58E-05,,,,
-214.2268492,-371.8623899,-175.1776567,-270.2393661,,,,
-2.640990601,-144.9695957,-102.723962,-3.73E-06,,,,
-1.154114225,-0.434187128,-4.071830645,-2.52E-05,,,,
-2406.227147,-14.71912693,-5.235012774,-1614.078093,,,,
-17.097759,-22.03237037,-6.194578272,-9.67680717,,,,
-62.41493607,-29.13930312,-26.04772349,-1048.023417,,,,
-6.687244044,-65.27840932,-2.41398077,-3.045153781,,,,
-1.274951076,-8.375946222,-12.40691242,-0.770331044,,,,
-0.414554423,-27.80985724,-24.00082205,-70.89884282,,,,
