0
4499
4499
4499
0
4499
4499
4499
4499
4499
4499
4499
4499
0
4499
4499
0
1
4499
4499
1
147
346
4499
4499
0
4499
4499
3053
0
133
23
3
112
518
3
2
51
112
0
0
204
1174
776
126
1007
9
51
121
531
19
5
14
22
51
8
29
3
68
3
77
7
0
40
1
14
2
1
133
10
6
18
17
1
6
0
106
115
542
51
26
6
78
4
158
266
128
1
812
4
96
4
31
1
1
227
29
3
905
27
11
16
164
41
0
95
0
48
2
4
0
92
191
399
986
418
102
242
102
18
27
10
142
4
40
10
10
153
593
8
2509
41
70
13
47
2058
329
20
5
2
514
199
56
14
211
22
108
7
6
49
