281.7816795,281.8690409,263.622639,1.616574631,1.204066194,78.51834728
588.4786956,588.5765658,0.447540809,582.5406237,0.263291292,3.631837464
6.260997195,132.517596,0.563850139,92.56078238,0.296905007,10.69861793
115.1663793,115.3606833,1.062678873,0.041327694,15.02748773,129.089947
228.9690937,229.0174327,221.7954026,1.041425916,2.097813532,179.2318658
123.0065746,123.1066701,4.54079772,5.858603702,16.14980679,92.49273619
25.11060329,25.21225467,0.821246588,3.543507726,35.11701922,10.18693569
14.79537838,14.7992442,7.577362145,7.383353562,9.965803661,9.75781217
0.706558024,1.017606596,27.16542985,0.637982962,463.5411804,193.8143366
0.172644455,16.57379407,1.227802837,0.664685509,11.26762085,9.485079524
5.920847429,157.7330027,22.80862558,75.54610781,75.47551477,167.9097151
4.585345794,125.1425013,25.37565972,223.6091158,223.6383474,235.2537267
1.040317442,6.248462961,13.7263581,0.881081388,563.6249867,104.2869167
8.69657315,276.1349178,166.5814633,6.335996738,0.723874794,90.99192093
4.36101603,185.7091494,3.442575217,35.268656,38.42232023,469.0768607
2.356044791,234.4971707,0.7472476,239.1519987,0.46537288,4.525350945
6.075084196,197.0942187,192.7651835,8.702493732,0.591528228,179.1054091
2.233045184,481.0989159,455.0772923,1.989264014,1.922319306,522.3610628
0.012691571,0.030298427,0.000198595,0.007903617,0.704320106,3.222803595
0.539202278,0.593003702,101.9602929,0.383189321,128.6665518,43.88942185
4.445602708,219.8305901,1.188522186,247.5776799,1.11128667,5.860416697
21.48745376,54.21535854,32.99948335,68.48216879,7.196998635,97.61609002
2.677974707,39.24636551,4.853309514,1.910685681,2.597963962,17.85553006
18.1817518,1.876572311,7.112246184,3.409773425,442.0985459,476.3948274
2.529009438,65.77041008,15.39808772,239.9126381,239.7786942,204.3454561
10.54434642,285.9434691,1.722526185,291.0812601,1.516530229,2.421091583
5.90953207,5.098453317,0.477733685,6.074201045,139.3852097,112.3219204
6.558175637,47.31960891,0.585498465,47.31880627,27.19766353,46.60546609
0.595342399,236.0126283,0.327134473,0.850825003,21.62061943,141.0731729
5.961445473,179.2907857,0.622044667,4.439324321,0.3562261,1.3117961
1.714741863,1.100851117,2.010907033,1.501713624,3.327415567,116.9040423
5.589761264,3.597800175,8.442723863,1.803420533,8.304079957,25.26843663
1.730274684,1.497913322,2.185375988,6.542881507,0.547050561,7.010887138
4.731006503,0.883970194,6.732814601,216.2654611,1.996062961,379.452123
3.308310767,3.372489806,2.000857439,3.483049807,4.084625833,4.070489699
17.52917111,4.012234678,3.119495122,289.6281021,6.008191022,4.097428115
4.37615759,1.646277225,9.290279342,51.1877493,8.26552732,9.271416122
5.599512706,3.472120914,17.28105738,112.0660036,4.721758496,10.95350802
5.623669367,74.80618575,69.11853678,157.5373782,3.260072215,44.54758864
16.19333525,6.514561413,1.88230224,258.9512686,11.03912171,1.016323761
6.4623531,5.736263826,0.470751836,264.1524573,2.030085999,0.327163892
17.50798722,504.1162577,6.5571019,11.78785647,0.46638445,15.87563897
1.185044234,629.3116364,3.918877773,1.659798449,17.8738273,1.87340865
1.100220531,145.3188386,12.11335513,4.020415595,12.10296129,1.711587637
5.144184225,2.94685177,9.62779874,6.128610519,2.01811544,6.199043482
2.074669912,5.404358664,1.348460773,7.990764529,8.804335538,11.08442797
1.434027281,0.882698645,3.718402707,2.131101925,1.056019866,0.744469465
0.404955221,0.864596506,0.226008601,4.107246568,1.482303908,2.781538774
0.173001828,3.021434351,4.964396082,2.777370544,6.714714858,3.7302815
0.096514972,0.495559619,0.423685758,0.014333515,0.263993473,0.753769362
1.171140043,5.420566922,0.413631884,3.804632244,2.144054724,0.95516196
4.504843838,8.293316136,11.62630388,6.381168848,10.32445758,1.45168647
10.70127213,0.443638884,11.23501294,18.06917296,6.327426922,19.88760274
4.700487865,20.71478231,24.98144636,24.80065109,20.50877258,1.511075995
5.690701502,9.401117203,5.20297767,0.464510099,1.733419495,5.579478309
4.168627924,5.119969053,1.301304437,1.027633319,4.796768839,7.242989969
2.720849757,15.64662781,23.60259334,8.549661398,13.53114261,5.732384829
8.073464057,15.31845835,8.830301961,1.732115592,3.935458375,14.05377193
8.281135252,8.920404828,9.315245618,4.303582162,9.325091891,0.56615442
91.17622795,81.59590678,39.1428802,5.152625992,40.45023799,90.92439928
1.821932795,5.238179876,0.471406856,0.365466378,4.15319982,0.57674999
1.688242894,0.300572558,0.124973661,0.242172446,0.194412538,0.134321201
12.54926813,1.079508538,0.134442653,12.68033903,13.56206038,1.705326409
19.45731083,18.70928415,19.10661601,19.65498913,16.56987028,1.205927232
3.33907182,0.309466218,0.249283441,1.993414997,3.281150157,2.443200383
1.890729079,0.262404878,0.173148994,0.777711113,2.06054239,0.272393628
4.778894449,16.5971086,5.016278275,4.970684543,6.770507312,17.08671661
2.82628702,0.519011591,2.84158838,2.735245536,5.115311433,1.698695485
1.710466587,1.630885025,17.85043248,20.32298258,11.93946608,2.01876218
24.89011526,19.94750012,15.75569618,12.29993838,10.71143075,19.02073899
13.2320298,10.54292169,19.10316257,23.70989487,12.37857662,5.664934772
6.220072221,3.944927406,8.012585566,3.881942219,1.242028204,3.916961066
13.3594561,35.98370397,54.52875925,41.95307825,39.52639197,11.0803002
1.055322115,7.674991541,2.542680779,5.328577882,0.757310765,3.715896051
1.989834567,1.402621152,5.042984342,2.861730836,2.220318775,3.728134814
36.38664672,36.53044376,39.31701286,38.58568364,27.90177713,22.93539201
10.32429838,8.960947132,5.629616622,5.978978142,10.68999719,0.912636757
5.193958216,6.866721607,2.011644346,5.052169387,5.558067661,5.213478741
2.978396221,2.724307429,1.370922488,17.2160602,18.85006069,1.368873836
11.91664885,1.227866069,11.79863859,7.137465836,1.700859493,1.336832351
31.47585608,1.454130349,14.27912857,19.7927104,26.77892294,1.852235808
0.453639887,1.188197687,0.920906979,1.347233708,1.140730646,0.371950102
9.378479056,6.832793174,1.930823653,3.743236984,3.543679214,6.592673595
0.286276292,1.297175448,1.75251655,1.572949092,1.934171363,2.089810763
10.91686116,8.116848821,2.014799513,2.0506091,3.539767116,0.172954718
24.75145528,7.111309514,20.56737125,16.00176526,8.388029554,1.130409487
2.893438574,0.570438054,3.154185161,2.803736492,2.878559923,0.66938396
5.980706183,6.192530514,2.662450706,3.740162545,4.263729247,7.79659823
4.16394916,7.799297796,7.942041317,8.012587706,5.733813693,3.861323565
31.26871752,33.97973157,34.25080813,31.1050849,22.29170999,21.1827723
6.245620512,3.071665294,3.457632385,5.387080489,4.288653565,0.219034237
0.508790753,0.774940321,2.303686566,0.313614028,1.168587098,3.023915267
3.617284204,5.43773186,7.12198264,7.382607069,7.851258951,5.204002395
2.046492094,2.519239015,1.69979444,2.956205682,3.019048973,2.68614451
0.376518706,2.6461562,3.590194941,1.459041753,3.122959443,1.402327821
15.55810255,12.71686987,3.723833967,5.974857214,10.42007589,18.96023633
35.44991933,44.22661638,42.22584109,12.55019027,29.1480859,25.12900025
2.651192999,3.278807399,2.131893449,1.21639908,1.930160931,3.555671537
7.356081847,12.45338964,13.48142172,15.06789617,21.45126488,1.437430536
0.819951073,1.00985697,0.974296853,3.036258692,7.171462197,0.814923498
29.60960728,27.62622205,30.28665111,4.014508713,42.83524336,91.49210494
81.98936328,38.3052836,38.96613274,21.20227789,74.10900884,39.04903084
0.951419407,7.607750232,6.678941025,3.079174548,7.418786321,8.666712636
0.713627249,0.593731249,0.568591315,4.731465139,1.583587582,2.988205297
5.502785295,4.981801872,4.875020084,5.517535722,4.314237024,6.538487093
2.922329337,1.008655074,20.17248665,2.541063545,3.082524279,3.232939412
27.64925285,13.45554146,38.82774114,40.60576632,30.933166,0.251280992
5.780790813,6.193380819,1.930300652,13.9818545,13.34052282,1.895080151
4.622247247,2.910055991,5.00587829,2.18045969,12.34721597,1.625818742
4.302668844,4.118760018,2.706948095,7.619531295,3.360573738,8.887960026
1.462720476,0.294333737,1.626976025,3.357255315,4.037946485,4.158630112
8.196849991,7.781431284,8.92616539,4.274152875,7.255067509,5.862287765
197.4880603,11.54847148,24.34428609,18.11653721,24.53689222,6.343996632
231.753793,8.778559257,8.645479144,5.455106419,3.612151413,1.705858502
534.7051635,24.23530868,22.63502927,7.037924463,14.08159381,0.441920513
13.57169531,12.09054202,1.853088107,11.84448683,5.81993951,1.404127028
30.09976857,37.44852741,40.36490471,32.86470201,38.97228995,33.62134793
49.84655974,28.69300793,52.4241887,9.319077347,3.180509476,26.37526438
8.273606037,7.766451701,12.09352615,1.11967667,5.38283072,0.644699734
16.85018904,9.281687514,24.94434762,0.212853436,13.46423182,21.57217444
1.886912406,3.08794979,2.775867087,0.889903198,4.219608573,0.065858391
5.009514434,1.93163541,5.261173163,3.607522652,2.520181524,5.631838789
26.46406968,62.45280011,46.18881988,10.34819399,49.62430939,5.580051847
2.356358414,0.930869635,1.371395184,1.596042949,1.054578857,1.56176748
1.770005974,1.056266882,1.923473196,2.279028232,3.939886427,2.396093424
0.623206023,0.234739896,0.637736928,4.615510261,6.036712048,0.569058441
10.51821058,31.78999482,0.474441321,11.97579357,6.111517702,13.35066309
12.98538976,14.73032052,68.29946936,19.59539106,112.719837,42.36706596
19.89407812,6.60227135,65.09431193,4.827525791,32.80012267,0.560537041
