-54384.14523,-54384.61797,-55496.54206,-21.48664864,-20.91510536,-866.0467451
-0.005264677,-0.001979351,-0.095012458,-0.034385244,-5.34E-07,-1.19E-08
-0.000745587,-16456.02055,-0.091468809,-389.3090024,-2.31E-06,-0.000506652
-8179.183842,-8191.861745,-8.36E-07,-3.535113842,-10109.43629,-19324.53019
-20320.54531,-20320.76259,-22068.45103,-6.49E-06,-16.27820257,-4131.982072
-18762.98286,-18774.68443,-42.15091193,-13.18970366,-21196.09406,-38200.97335
-3640.060211,-3758.088294,-2.494475838,-61.28904332,-10383.77469,-3.013960089
-10.35416885,-10.71255108,-37.08933768,-1.921893107,-4465.66729,-4662.012687
-2.36E-06,-0.003565935,-20.60576717,-2.27E-06,-50610.33979,-2643.40124
-2.806333606,-3057.202471,-0.320087578,-3.574975585,-2537.137876,-2580.100903
-895.0478119,-24797.43372,-61.13709516,-110.0590566,-10013.54237,-20003.32112
-567.6284268,-6767.07893,-127.3351988,-76044.55496,-53263.4429,-9614.591402
-8.72E-06,-0.000276624,-7.982258276,-6.41E-06,-142372.0485,-587.6516643
-49.99117191,-51068.05947,-58918.97634,-28.2582828,-14.38248096,-1734.610815
-4.484124776,-2179.928681,-22.53660122,-510.1896875,-336.6504888,-394.0008016
-107.828144,-28314.26519,-1.298604135,-6455.441299,-5.48E-06,-0.017518743
-19.2286893,-2474.554622,-2870.378908,-1.238662948,-1.677363436,-1325.669364
-353.7572909,-2064.482501,-8569.213196,-8.092641384,-4.682736264,-24724.08152
-1.44E-06,-6.91E-06,-0.001296778,-5.31E-07,-6051.882442,-732.619085
-5.34E-05,-5.49E-05,-8710.251152,-4.01E-05,-8872.771486,-6892.394066
-588.2480416,-68300.84417,-14.46688579,-71953.06082,-1.73E-05,-0.002469101
-16.39995734,-67.90302433,-1.657025115,-56.96717131,-0.66248284,-3323.786648
-73.26647291,-60701.52486,-146.2974264,-276.583933,-0.90663582,-3324.104131
-0.000393509,-0.040433637,-137.0380912,-0.696137669,-4833.887644,-6245.524154
-269.1164959,-115404.7795,-33.71563999,-4567.259771,-4347.060082,-4379.445042
-146.4029528,-40892.62364,-7.800507612,-39766.65965,-2.24E-05,-0.005219329
-4.10E-05,-1.43E-05,-4.367357005,-3.46E-05,-7364.724604,-5277.954362
-3623.403494,-30230.34301,-13.35165814,-15533.07852,-768.6245575,-501.1025611
-15.17456104,-8766.557214,-38.4453819,-3.299155092,-17466.82602,-34450.81417
-323.3071503,-56396.93382,-17.877282,-81.30818093,-3.51E-06,-4.53E-05
-0.531782859,-181.2171955,-0.248194975,-15.14094694,-0.386938144,-965.6764616
-0.851997883,-0.10062113,-2176.523892,-0.166751073,-10989.65325,-5591.868149
-0.034811306,-3326.675019,-0.000132329,-7276.224342,-653.9669374,-4615.811838
-25.80845809,-453.1455364,-981.3735417,-15577.09992,-1670.481396,-68737.82902
-2.54E-05,-0.00264871,-8.985527504,-1.48E-05,-5388.634115,-5667.243069
-4.294886871,-2.914400232,-38.45382906,-13554.40112,-30.16089307,-110.9538793
-167.7835379,-7.975451805,-3.692022318,-9437.034024,-0.000206631,-1.55E-05
-68.98840447,-24.61507001,-46.56018234,-2819.670815,-1.597774539,-0.087042529
-1.1994095,-274.0837885,-178.1316388,-4761.454162,-9.938560376,-298.4380225
-18.41754078,-0.44664492,-0.324252269,-81832.69158,-7.526724892,-2.45E-05
-1570.211929,-4.216776633,-5.42E-06,-54455.15877,-5.77E-05,-3.10E-06
-5.82077703,-161293.5439,-1094.455499,-18860.51708,-32.79373839,-10111.51945
-2.12E-06,-101016.5202,-1374.219776,-1.002674288,-3508.887328,-53.63418005
-1.55E-05,-15308.55357,-697.7037676,-258.3411099,-1891.303629,-3.050138838
